hotelType,bedType,bed,roomType,view,origin,room_master
Standart,Other,Other,suite ,Other,"Junior Suite, 1 Bedroom",
Standart,Other,Other,suite ,Other,"Junior Suite, 1 Bedroom Non-Smoking",
Standart,Other,Other,suite ,Other,"Junior Suite, 1 Bedroom Smoking",
Standart,Other,Other,suite ,city ,"Junior Suite, 1 Bedroom, Balcony, City View",
Standart,Other,Other,suite ,city ,"Junior Suite, 1 Bedroom, City View",
Standart,Other,Other,suite ,Other,"Junior Suite, 1 Bedroom, Non Smoking",
Standart,Other,Other,suite ,city ,"Junior Suite, 1 Bedroom, Non Smoking, City View",
Standart,Other,double ,suite ,Other,"Junior Suite, 1 Double Bed",
Standart,Other,double ,suite ,city ,"Junior Suite, 1 Double Bed, City View",
Standart,Other,double single ,suite ,Other,"Junior Suite, 1 Double Or 2 Single Beds",
Standart,king ,single ,suite ,Other,"Junior Suite, 1 King And 1 Single Bed, Balcony",
Standart,king ,Other,suite ,Other,"Junior Suite, 1 King Bed",
Standart,king ,Other,suite ,city ,"Junior Suite, 1 King Bed, City View",
Standart,king ,Other,suite ,Other,"Junior Suite, 1 King Bed, Sauna",
Standart,queen ,Other,suite ,Other,"Junior Suite, 1 Queen Bed",
Standart,queen ,Other,suite ,city ,"Junior Suite, 1 Queen Bed, City View",
Standart,queen ,Other,suite ,lake ,"Junior Suite, 1 Queen Bed, Non Smoking, Lake View",
Standart,Other,Other,suite ,Other,"Junior Suite, 2 Bedrooms",
Standart,Other,Other,suite ,Other,"Junior Suite, Balcony",
Standart,Other,Other,suite ,city ,"Junior Suite, Bathtub, City View",
Standart,Other,Other,suite ,city ,"Junior Suite, City View",
Standart,Other,Other,suite ,garden ,"Junior Suite, Garden View",
Standart,Other,Other,suite ,lake ,"Junior Suite, Lake View",
Standart,Other,Other,Other,Other,Junior Suites,
Standart,Other,twin ,Other,city ,"Junior Twin Room, City View",
Standart,Other,double ,deluxe ,Other,Jusmine Sweet Deluxe Double Room,
Standart,king ,Other,Other,Other,King Bed,
Standart,king ,Other,Other,Other,King Bed (No Window),
Standart,king ,Other,Other,Other,King Bed (With Window),
Standart,king ,Other,deluxe ,Other,King Bed - Deluxe,
Standart,king ,Other,suite ,Other,King Bed Grand Westlake Suite,
Standart,king ,Other,suite ,Other,King Bed Lotus Suite,
Standart,king ,Other,Other,Other,King Bed No Window,
Standart,king ,Other,Other,Other,King Bed Overwater Panoramic View,
Standart,king ,Other,Other,Other,King Bed Overwater Pavilion,
Standart,king ,Other,Other,Other,King Bed Room,
Standart,king ,Other,Other,Other,King Bed With Balcony,
Standart,king ,Other,suite ,Other,"King Cabin Suite, Mixed",
Standart,king ,Other,deluxe ,Other,King Deluxe Plus,
Standart,king ,Other,deluxe ,Other,King Deluxe Room,
Standart,king ,Other,deluxe ,Other,King Hilton Deluxe,
Standart,king ,Other,deluxe ,Other,King Hilton Deluxe Plus,
Standart,king ,Other,Other,Other,King Hilton Guestroom Plus,
Standart,king ,Other,Other,Other,King Leisure Nonsmoking,
Standart,king ,Other,Other,Other,King Leisure Smoking,
Standart,king ,Other,Other,Other,King Room,
Standart,king ,Other,Other,Other,King Room (R21),
Standart,king ,Other,Other,Other,King Size Bedroom,
Standart,king ,Other,suite ,Other,King Suite,
Standart,king ,Other,suite ,city ,King Suite - City View,
Standart,king ,Other,suite ,Other,King Suite Cabin - Mixed,
Standart,Other,Other,suite ,Other,King's Suite (New Wing),
Standart,Other,Other,suite ,Other,Kitchen Suite,
Standart,Other,Other,suite ,Other,Klapstar Suite,
Standart,Other,Other,suite ,city ,Klcc Suite Or City Suite,
Standart,queen ,double ,Other,Other,Koko Couple (Double-Queen Bed),
Standart,Other,twin ,Other,Other,Koko Mate (Twin Bed),
Standart,Other,Other,deluxe ,Other,Krungthep Deluxe Balcony,
Standart,Other,Other,Other,Other,Krungthep River View,
Standart,Other,Other,deluxe ,Other,Krungthep Wing Deluxe Balcony,
Standart,Other,Other,deluxe ,Other,L&Apos,Opera Grand Deluxe Room
Standart,king ,Other,deluxe ,Other,"L&Apos;Opera, Deluxe Room, 1 King Bed",
Standart,Other,twin ,deluxe ,Other,"L&Apos;Opera, Deluxe Room, 2 Twin Beds",
Standart,Other,Other,deluxe ,Other,L'opera Deluxe,
Standart,king ,Other,superior ,Other,Ladies Superior King,
Standart,Other,twin ,superior ,Other,Ladies Superior Twin,
Standart,Other,Other,Other,Other,Lady Astor Room,
Standart,Other,Other,deluxe ,Other,Lady Deluxe (For Lady Only),
Standart,Other,Other,Other,Other,Lady Room (Female Floor),
Standart,Other,Other,Other,lake ,Lake View,
Standart,Other,double ,Other,lake ,Lake View Double Room,
Standart,Other,Other,suite ,lake ,Lake View Suite,
Standart,Other,Other,deluxe ,Other,Landmark Deluxe,
Standart,Other,Other,suite ,Other,Lantana Suite,
Standart,Other,double ,Other,Other,Large Double Room,
Standart,Other,Other,Other,Other,Large Home,
Standart,Other,Other,Other,Other,Large Private Room With Window,
Standart,Other,Other,suite ,Other,Legacy Suite (Tower-A).,
Standart,king ,Other,Other,Other,Lmg Crib - King,
Standart,Other,twin ,Other,Other,Lmg Crib -Twin,
Standart,king ,Other,Other,Other,Lmg King,
Standart,Other,twin ,Other,Other,Lmg Twin,
Standart,Other,Other,Other,Other,Lodge Room,
Standart,Other,Other,Other,Other,Loft,
Standart,Other,Other,Other,Other,Loft (2 Persons),
Standart,Other,Other,Other,Other,Loft Gallery,
Standart,king ,Other,Other,Other,Loft King,
Standart,Other,Other,premier ,Other,Loft Premier,
Standart,queen ,Other,Other,Other,Loft Queen,
Standart,Other,Other,Other,Other,Loft Room,
Standart,Other,Other,premier ,Other,Loft Room - Premier,
Standart,Other,double ,Other,Other,Loft Room With Double Bed,
Standart,Other,Other,suite ,Other,Loft Suite,
Standart,Other,triple ,Other,Other,Loft Triple,
Standart,Other,twin ,Other,Other,Loft Twin,
Standart,Other,Other,Other,city ,"Loft, 1 Bedroom, Lanai, City View",
Standart,king ,Other,Other,Other,"Loft, 1 King Bed",
Standart,queen ,Other,Other,Other,"Loft, 1 Queen Bed",
Standart,queen ,Other,Other,Other,"Loft, 1 Queen Bed (Whimsical)",
Standart,queen ,Other,Other,Other,"Loft, 2 Queen Beds",
Standart,Other,Other,deluxe ,Other,Lohas Deluxe,
Standart,Other,double twin ,deluxe ,Other,Lotus Deluxe Double Or Twin Room,
Standart,Other,double ,Other,Other,Lub D Double,
Standart,queen ,Other,Other,Other,Lush Queen,
Standart,Other,Other,Other,Other,Lush Room,
Standart,Other,twin ,Other,Other,Lush Twin,
Standart,Other,Other,Other,Other,Lux,
Standart,Other,Other,deluxe ,Other,Luxurious Deluxe - 2 Persons,
Standart,Other,Other,Other,Other,Luxury,
Standart,Other,Other,Other,Other,Luxury (Main Tower),
Standart,Other,Other,deluxe ,Other,Luxury Deluxe,
Standart,Other,double ,Other,city ,Luxury Double City View,
Standart,Other,double twin ,Other,Other,Luxury Double Or Twin Room,
Standart,Other,double twin ,Other,city ,"Luxury Double Or Twin Room, 1 Bedroom, City View",
Standart,Other,double twin ,Other,Other,"Luxury Double Or Twin Room, Balcony",
Standart,Other,double ,Other,Other,Luxury Double Room,
Standart,Other,double ,Other,Other,Luxury Double Room With Terrace,
Standart,Other,double ,Other,city ,"Luxury Double Room, 1 Bedroom, City View",
Standart,Other,double ,Other,lake ,"Luxury Double Room, 1 Bedroom, Lake View, Lakeside",
Standart,king ,double ,Other,city ,"Luxury Double Room, 1 King Bed, City View",
Standart,Other,Other,Other,garden ,Luxury Garden Room,
Standart,Other,twin ,Other,garden ,Luxury Garden View With Twin Bed,
Standart,Other,Other,suite ,Other,Luxury Junior Suite,
Standart,king ,Other,Other,Other,Luxury King Room,
Standart,king ,Other,Other,lake ,Luxury Lake View King,
Standart,king ,Other,Other,Other,Luxury Park View King Bed,
Standart,Other,Other,Other,Other,Luxury Park View Room,
Standart,Other,Other,Other,Other,Luxury Room,
Standart,king ,Other,Other,Other,Luxury Room King Bed,
Standart,Other,twin ,Other,Other,Luxury Room With Twin Bed,
Standart,king ,Other,Other,Other,"Luxury Room, 1 King Bed",
Standart,king ,Other,Other,garden ,"Luxury Room, 1 King Bed, Garden View (Garden)",
Standart,Other,double ,Other,Other,"Luxury Room, 2 Double Beds, View",
Standart,Other,twin ,Other,Other,"Luxury Room, 2 Twin Beds",
Standart,Other,twin ,Other,garden ,"Luxury Room, 2 Twin Beds, Garden View (Garden)",
Standart,Other,Other,Other,Other,Luxury Rooms,
Standart,Other,Other,suite ,Other,Luxury Suite,
Standart,king ,Other,suite ,Other,Luxury Suite - King Bed,
Standart,Other,Other,suite ,Other,Luxury Suite Corner,
Standart,Other,Other,suite ,Other,Luxury Suite With Terrace,
Standart,Other,double ,suite ,city ,"Luxury Suite, 1 Double Bed, Balcony, City View",
Standart,Other,Other,suite ,Other,"Luxury Suite, 2 Bedrooms",
Standart,Other,triple ,Other,Other,Luxury Triple,
Standart,Other,triple ,Other,Other,Luxury Triple Room,
Standart,Other,twin ,Other,Other,Luxury Twin Bed,
Standart,Other,twin ,Other,Other,Luxury Twin Room,
Standart,Other,Other,Other,Other,M,
Standart,Other,Other,Other,Other,M Room,
Standart,Other,Other,suite ,Other,Ma May Balcony Suite,
Standart,Other,Other,classic ,Other,Maduzi Classic,
Standart,Other,Other,classic ,Other,Maduzi Classic Room,
Standart,Other,Other,suite ,Other,Maduzi Corner Suite,
Standart,Other,Other,deluxe ,Other,Maduzi Deluxe,
Standart,Other,Other,Other,Other,Majestic Junior Room,
Standart,Other,Other,suite ,Other,Majestic Wing - Colonial Suite,
Standart,Other,Other,suite ,Other,Majestic Wing - Governor Suite,
Standart,Other,Other,Other,Other,Mandarin Room,
Standart,Other,Other,Other,Other,Maple,
Standart,king ,Other,Other,Other,Maple King,
Standart,Other,twin ,Other,Other,Maple Twin,
Standart,Other,Other,suite ,Other,Marble Suite,
Standart,Other,Other,suite ,Other,Marina Bay Suite,
Standart,Other,Other,Other,Other,Marina Bay View,
Standart,Other,Other,suite ,Other,Marina Suite,
Standart,Other,Other,Other,Other,Marina View Room,
Standart,Other,Other,suite ,Other,Marvelous Suite,
Standart,Other,Other,Other,Other,Master,
Standart,Other,Other,Other,Other,Master Bedroom,
Standart,Other,Other,deluxe ,Other,Master Deluxe Room,
Standart,Other,Other,suite ,Other,Master Suite,
Standart,Other,Other,suite ,Other,Maters Suite Room,
Standart,queen ,Other,Other,Other,Matrixx Queen,
Standart,Other,twin ,Other,Other,Matrixx Twin,
Standart,Other,Other,deluxe ,Other,Mattana Deluxe,
Standart,Other,Other,superior ,Other,Mattanee Superior,
Standart,Other,Other,Other,Other,Maxi,
Standart,Other,Other,suite ,Other,Md Suite,
Standart,Other,Other,Other,Other,Medi,
Standart,Other,Other,Other,Other,Medium Private Room With Window (Renovated),
Standart,Other,Other,Other,Other,Mei Hua,
Standart,Other,Other,Other,Other,Melia Guestroom,
Standart,Other,Other,Other,Other,Melia Room,
Standart,Other,Other,Other,Other,Merchant,
Standart,queen ,Other,Other,Other,Merchant Queen Room,
Standart,Other,Other,Other,Other,Merchant Room,
Standart,Other,Other,Other,Other,Merchant Room + Breakfast,
Standart,Other,double twin ,Other,Other,Merdeka Double Or Twin Room,
Standart,Other,Other,premier ,Other,Merdeka Premier Room,
Standart,Other,Other,suite ,Other,Metal Suite,
Standart,Other,Other,suite ,Other,Metro Suite,
Standart,Other,Other,Other,Other,Metropolitan,
Standart,Other,Other,Other,Other,Metropolitan Room,
Standart,king ,Other,suite ,Other,Metropolitan Suite King,
Standart,Other,Other,Other,Other,Mini,
Standart,Other,Other,Other,city ,"Mini Design Loft, Balcony, City View",
Standart,Other,double ,Other,Other,Mini Double Room,
Standart,king ,Other,Other,Other,Mini King,
Standart,king ,Other,Other,Other,Mini King Room,
Standart,Other,Other,Other,Other,Mini Loft,
Standart,queen ,Other,Other,Other,Mini Queen,
Standart,Other,Other,Other,Other,Mini Room,
Standart,Other,Other,Other,Other,Mini Rooms (Standard),
Standart,Other,Other,suite ,Other,Mini Suite,
Standart,king ,Other,suite ,Other,Mini Suite 1 King Bed,
Standart,Other,Other,suite ,Other,Mini Suite Room,
Standart,Other,triple ,suite ,Other,"Mini Suite, Triple Room",
Standart,Other,twin ,Other,Other,Mini Twin Room,
Standart,Other,Other,suite ,Other,Minister Suite,
Standart,Other,Other,deluxe ,Other,Mjoy Deluxe Room,
Standart,Other,double ,Other,Other,Mjoy Double Room,
Standart,Other,Other,superior ,Other,Mjoy Superior Room,
Standart,Other,Other,Other,Other,Modern Chinese Corner Room,
Standart,Other,double ,Other,Other,Modern Chinese Double Room,
Standart,Other,double ,Other,city ,Modern Chinese Double Room With City View,
Standart,Other,Other,Other,city ,"Modern Chinese Room, City View",
Standart,Other,Other,Other,Other,"Modern Chinese Room, No Window",
Standart,Other,Other,deluxe ,Other,Modern Deluxe Room,
Standart,Other,triple ,deluxe ,Other,Modern Deluxe Triple,
Standart,Other,Other,Other,Other,Modern Japanese-Style Room,
Standart,Other,Other,Other,Other,Modern Room,
Standart,Other,Other,superior ,Other,Modern Superior,
Standart,Other,Other,Other,Other,Mono,
Standart,Other,Other,Other,Other,Montha Room,
Standart,Other,single ,Other,Other,Moon 4 Single Beds,
Standart,Other,Other,suite ,Other,Moon Light Suite,
Standart,Other,Other,Other,garden ,Moonlight (Garden View),
Standart,Other,double ,Other,Other,Morroc Double,
Standart,Other,Other,Other,Other,Ms.grey,
Standart,Other,Other,Other,Other,Mu Dan,
Standart,Other,Other,Other,Other,Mulberry,
Standart,king ,Other,deluxe ,Other,Muse Deluxe King,
Standart,Other,double ,Other,Other,My Double,
Standart,Other,double ,Other,Other,My Double Room,
Standart,Other,Other,quadruple ,Other,My Quadruple Room ,
Standart,Other,Other,Other,Other,My Room,
Standart,Other,Other,Other,Other,My Room (Room Only) No Window,
Standart,Other,Other,Other,Other,My Room (Set Breakfast) No Window,
Standart,queen ,twin ,Other,Other,My Room Queen Bed Or Twin Bed - Without Window,
Standart,Other,triple ,Other,Other,My Triple,
Standart,Other,triple ,Other,Other,My Triple Room,
Standart,Other,twin ,Other,Other,My Twin,
Standart,Other,twin ,Other,Other,My Twin Room,
Standart,Other,Other,Other,Other,Mystery Room,
Standart,Other,Other,Other,Other,Navy Blue,
Standart,Other,Other,deluxe ,Other,Neo Deluxe,
Standart,Other,Other,executive ,Other,Neo Executive,
Standart,Other,Other,suite ,Other,Neo Suite,
Standart,Other,Other,superior ,Other,Neo Superior,
Standart,Other,Other,deluxe ,Other,New Deluxe Room,
Standart,Other,Other,deluxe ,Other,New Deluxe Room - New East Wing,
Standart,Other,Other,Other,Other,New Standard,
Standart,Other,Other,Other,Other,New Standard Room,
Standart,Other,Other,suite ,Other,Newairport Suite,
Standart,Other,Other,executive ,Other,Nikko Executive,
Standart,Other,Other,Other,Other,No Window Room,
Standart,Other,Other,deluxe ,Other,Noble Deluxe Room,
Standart,Other,Other,executive ,city ,Noble Executive Room With City View,
Standart,Other,Other,deluxe ,Other,Non Refundable Deluxe ,
Standart,Other,Other,Other,Other,Non Refundable Standard ,
Standart,Other,Other,superior ,Other,Non Refundable Superior ,
Standart,queen ,Other,superior ,Other,Non Refundable Superior Queen,
Standart,Other,Other,Other,Other,Nuve Basic,
Standart,Other,Other,Other,Other,Nuve Basic Room,
Standart,Other,Other,classic ,Other,Nuve Classic,
Standart,Other,Other,classic ,Other,Nuve Classic Room,
Standart,Other,Other,Other,Other,Nuve Connecting Rooms,
Standart,Other,Other,Other,Other,Oahu Sarawak,
Standart,Other,Other,Other,Other,Oasis,
Standart,Other,Other,Other,city ,Oasis City View,
Standart,Other,Other,Other,Other,Oasis Retreat,
Standart,Other,Other,Other,Other,Oasis Room,
Standart,Other,Other,suite ,Other,Ocean Suite,
Standart,Other,Other,Other,Other,Ocean View,
Standart,king ,Other,Other,Other,"Ocean View Room, King",
Standart,Other,twin ,Other,Other,"Ocean View Room, Twin",
Standart,Other,Other,Other,Other,Oldtown Couple,
Standart,Other,Other,suite ,Other,One - Bedroom Suite,
Standart,Other,double ,Other,Other,One Bed Room Business - Double,
Standart,Other,Other,deluxe suite ,Other,One Bed Room Deluxe Suite,
Standart,Other,double ,executive ,Other,One Bed Room Executive - Double,
Standart,Other,Other,Other,Other,One Bedroom,
Standart,Other,Other,Other,Other,One Bedroom 78 Sqm,
Standart,Other,Other,Other,Other,One Bedroom 85 Sqm,
Standart,Other,Other,classic ,Other,One Bedroom Classic,
Standart,Other,Other,suite ,Other,One Bedroom Corner Suite,
Standart,Other,Other,deluxe ,Other,One Bedroom Deluxe,
Standart,king ,Other,deluxe ,Other,One Bedroom Deluxe (King),
Standart,Other,twin ,deluxe ,Other,One Bedroom Deluxe (Twin),
Standart,king ,Other,deluxe suite ,Other,One Bedroom Deluxe King Suite,
Standart,Other,Other,deluxe ,Other,One Bedroom Deluxe Residensi,
Standart,Other,Other,deluxe suite ,Other,One Bedroom Deluxe Suite,
Standart,Other,Other,executive ,Other,One Bedroom Executive,
Standart,Other,Other,executive suite ,Other,One Bedroom Executive Suite,
Standart,Other,Other,suite ,Other,One Bedroom Grand Suite,
Standart,Other,Other,premier ,Other,One Bedroom Premier,
Standart,Other,Other,premier ,Other,One Bedroom Premier Room,
Standart,Other,Other,premier suite ,Other,One Bedroom Premier Suite,
Standart,Other,Other,premier ,Other,One Bedroom Premier.,
Standart,Other,Other,premium ,Other,One Bedroom Premium,
Standart,Other,Other,premium suite ,Other,One Bedroom Premium Suite,
Standart,Other,double ,Other,Other,One Bedroom President - Double,
Standart,Other,Other,Other,Other,One Bedroom Residensi,
Standart,Other,Other,Other,Other,One Bedroom Standard,
Standart,Other,Other,suite ,Other,One Bedroom Suite,
Standart,Other,Other,suite ,Other,One Bedroom Suite (Checkin 8am - 8pm),
Standart,Other,Other,suite ,Other,One Bedroom Suite (Fit),
Standart,Other,Other,suite ,Other,One Bedroom Suite With Breakfast,
Standart,Other,Other,suite executive ,Other,One Bedroom Suite With Free Executive Lounge,
Standart,Other,Other,suite ,Other,One Bedroom Suite With Kitchenette,
Standart,Other,Other,suite ,Other,One Bedroom Suite.,
Standart,Other,Other,superior ,Other,One Bedroom Superior,
Standart,Other,Other,superior suite ,Other,One Bedroom Superior Suite,
Standart,Other,Other,superior ,Other,One Bedroom Superior.,
Standart,Other,double ,Other,Other,One Double Bed Room,
Standart,Other,Other,deluxe ,Other,One-Bedroom Deluxe Residensi,
Standart,Other,Other,suite ,Other,One-Bedroom Junior Suite,
Standart,Other,Other,Other,Other,One-Bedroom Residensi,
Standart,Other,Other,suite ,Other,One-Bedroom Suite,
Standart,Other,Other,suite ,Other,One-Room Suite,
Standart,Other,Other,suite ,Other,Onsen Suite,
Standart,Other,Other,suite ,Other,Opera Suite,
Standart,Other,single ,premium ,Other,Opera Wing Premium 2 Single,
Standart,queen ,Other,premium ,Other,Opera Wing Premium Queen,
Standart,queen ,Other,premium ,Other,"Opera Wing Premium Room, 1 Queen Bed",
Standart,Other,twin ,premium ,Other,"Opera Wing Premium Room, 2 Twin Beds",
Standart,Other,Other,Other,Other,Orchid Room,
Standart,Other,Other,Other,Other,Oriental Charm,
Standart,Other,Other,deluxe ,Other,Oriental Deluxe,
Standart,Other,Other,Other,Other,Oriental Room,
Standart,Other,Other,Other,Other,Oriental Room (2 Adults),
Standart,Other,Other,suite ,Other,Oriental Suite,
Standart,Other,Other,Other,Other,Oriental With Breakfast,
Standart,Other,Other,suite ,Other,Orion Suite,
Standart,Other,Other,Other,Other,Our Room,
Standart,Other,Other,Other,Other,Our Room (Room Only),
Standart,Other,Other,Other,Other,Our Room (Set Breakfast),
Standart,queen ,twin ,Other,Other,Our Room Queen Bed Or Twin Bed,
Standart,Other,Other,Other,Other,Overwater Panoramic View Room,
Standart,Other,Other,Other,Other,Pacific Harbour Room,
Standart,Other,Other,Other,Other,Pacific Room,
Standart,Other,Other,suite ,Other,Palladian Suite,
Standart,Other,Other,suite ,Other,Palm Suite,
Standart,Other,Other,suite ,Other,Pano Corner Suite,
Standart,Other,Other,Other,Other,Panorama,
Standart,Other,Other,suite ,Other,Panorama Suite,
Standart,Other,Other,suite ,Other,Panorama View Suite,
Standart,Other,Other,Other,Other,Panoramic,
Standart,Other,Other,Other,Other,Panoramic Room,
Standart,king ,Other,Other,sea ,Panoramic Sea View Room With King Bed,
Standart,Other,twin ,Other,sea ,Panoramic Sea View Room With Twin Bed,
Standart,Other,Other,suite ,Other,Panoramic Suite,
Standart,Other,Other,suite ,Other,Panoramic Suite 1-Bedroom,
Standart,Other,Other,suite ,city ,"Panoramic Suite, 1 Bedroom, City View, Tower",
Standart,Other,triple ,Other,city ,"Panoramic Triple Room, 1 Bedroom, City View, Tower",
Standart,Other,triple ,Other,garden ,"Panoramic Triple Room, Garden View",
Standart,Other,twin single ,Other,city ,"Panoramic Twin Room, 2 Single Beds, Ensuite, City View",
Standart,Other,twin ,Other,city ,"Panoramic Twin Room, City View",
Standart,Other,Other,Other,Other,Panoramic View,
Standart,Other,Other,Other,Other,Paradise  Cabana,
Standart,Other,Other,Other,Other,Paradise Cabana,
Standart,Other,Other,suite ,Other,Paradise Suite Room,
Standart,Other,Other,suite ,Other,Paradise Suite With Balcony,
Standart,Other,Other,Other,Other,Paris Skylight Room (Without Window),
Standart,Other,Other,Other,Other,Paris Skylight Room Only (No Window),
Standart,Other,Other,Other,Other,Park,
Standart,queen ,Other,Other,Other,Park Queen Room,
Standart,Other,Other,Other,Other,Park Room,
Standart,Other,Other,Other,Other,Park Room + Breakfast,
Standart,Other,Other,suite ,Other,Park Suite,
Standart,Other,twin ,Other,Other,Park Twin Room,
Standart,Other,Other,Other,Other,Park View,
Standart,Other,Other,Other,Other,Park View + Breakfast,
Standart,king ,twin ,Other,Other,Park View King Or Twin Room,
Standart,queen ,twin ,Other,Other,Park View Queen Or Twin,
Standart,king ,Other,Other,Other,"Park, 1 King Bed",
Standart,Other,twin ,Other,Other,"Park, 2 Twin Beds",
Standart,Other,Other,suite ,Other,Parlor Suite,
Standart,Other,Other,Other,Other,Partial River View,
Standart,Other,Other,suite ,Other,Pastel Suite,
Standart,Other,Other,Other,Other,Patio,
Standart,Other,Other,Other,Other,Patio Room,
Standart,Other,Other,suite ,Other,Patra Suite,
Standart,Other,Other,suite ,Other,Pearl Suite,
Standart,Other,twin ,Other,Other,Pearl Twin Room,
Standart,Other,Other,deluxe ,Other,Perfect For Families Spacious 30sqm Deluxe Rms  Are Located On Higher Flrs And B,
Standart,king ,Other,Other,Other,"Pet Friendly Room With 1 King Bed, Non Smoking",
Standart,Other,Other,suite ,Other,Phuket Suite,
Standart,Other,double ,suite ,Other,Pietra Suite Double,
Standart,Other,Other,Other,Other,Pinnacle,
Standart,Other,Other,Other,Other,Pinnacle (Room Only),
Standart,Other,Other,suite ,Other,Pinnacle Suite,
Standart,Other,Other,Other,Other,Platinum Room,
Standart,Other,Other,suite ,Other,Plaza Suite,
Standart,Other,Other,suite ,city ,Plaza Suite City View,
Standart,Other,double twin ,suite ,city ,Plaza Suite Double Or Twin With City View,
Standart,Other,Other,suite ,Other,Pleasant Suite,
Standart,Other,Other,Other,Other,Pleasure,
Standart,Other,Other,Other,Other,Plush Room,
Standart,Other,Other,suite ,Other,Poolside Suite,
Standart,Other,Other,Other,Other,Porcelain,
Standart,Other,Other,Other,Other,Porch,
Standart,Other,Other,Other,Other,Postmaster Room,
Standart,king ,twin ,premier ,Other,Premier (King/Twin),
Standart,Other,Other,premier ,Other,Premier (North Tower),
Standart,Other,Other,premier ,Other,Premier (Previously Mandarin Premier),
Standart,Other,Other,premier ,Other,Premier + Breakfast,
Standart,Other,Other,premier suite ,Other,Premier 2 Bedrooms Suite,
Standart,Other,Other,premier ,Other,Premier @ Claymore,
Standart,Other,Other,premier ,Other,Premier Balcony,
Standart,Other,Other,premier ,city ,Premier City View Room,
Standart,Other,Other,premier ,Other,Premier Connect Room,
Standart,Other,Other,premier ,Other,Premier Connecting Room,
Standart,Other,Other,premier ,Other,Premier Corner,
Standart,Other,Other,premier deluxe ,Other,Premier Deluxe,
Standart,Other,Other,premier deluxe ,Other,Premier Deluxe - Canvas,
Standart,king ,Other,premier deluxe ,Other,Premier Deluxe - Canvas 1 King Bed ,
Standart,king ,Other,premier deluxe ,Other,Premier Deluxe King Room,
Standart,Other,Other,premier deluxe ,Other,Premier Deluxe Room,
Standart,Other,Other,premier deluxe suite ,Other,Premier Deluxe Suite,
Standart,Other,twin ,premier deluxe ,Other,Premier Deluxe Twin Room,
Standart,Other,Other,premier deluxe ,Other,Premier Deluxe.,
Standart,Other,double ,premier ,Other,Premier Double Bed With Private Jacuzzi,
Standart,Other,double twin ,premier ,Other,Premier Double Or Twin,
Standart,Other,double twin ,premier ,Other,Premier Double Or Twin Room,
Standart,Other,double ,premier ,Other,Premier Double Room,
Standart,Other,double ,premier ,Other,Premier Double Room (With View),
Standart,Other,double ,premier ,Other,Premier Double Room With Balcony,
Standart,Other,double ,premier ,Other,Premier Double Room With Western Breakfast,
Standart,Other,double ,premier ,city ,"Premier Double Room, Balcony, City View",
Standart,Other,double ,premier ,Other,Premier Double With Breakfast,
Standart,Other,Other,premier ,Other,Premier Essential,
Standart,Other,Other,premier executive ,Other,Premier Executive,
Standart,king ,Other,premier executive ,Other,Premier Executive Floor King Room,
Standart,Other,twin ,premier executive ,Other,Premier Executive Floor Twin Room,
Standart,king ,Other,premier executive ,Other,Premier Executive King Room,
Standart,Other,Other,premier executive ,Other,Premier Executive Room,
Standart,Other,Other,premier executive suite ,Other,Premier Executive Suite,
Standart,Other,Other,premier executive ,Other,Premier Executive Suites,
Standart,Other,twin ,premier executive ,Other,Premier Executive Twin Room,
Standart,Other,Other,premier deluxe suite ,Other,Premier Floor 1-Bedroom Deluxe Suite,
Standart,Other,Other,premier suite ,Other,Premier Floor 1-Bedroom Premier Suite,
Standart,Other,Other,premier deluxe suite ,Other,Premier Floor 2-Bedroom Deluxe Suite,
Standart,Other,Other,premier suite ,Other,Premier Floor 2-Bedroom Premier Suite,
Standart,Other,Other,premier suite ,Other,Premier Floor 3-Bedroom Premier Suite,
Standart,Other,Other,premier ,garden ,Premier Garden View,
Standart,Other,Other,premier ,Other,Premier Harbour View Room,
Standart,king ,single ,premier ,Other,"Premier Harbour View Room, 1 King Bed Or 2 Single Beds (Newly Renovated)",
Standart,Other,Other,premier suite ,Other,Premier Junior Suite,
Standart,king ,Other,premier ,Other,Premier King,
Standart,king ,Other,premier ,Other,Premier King (Non-Smoking),
Standart,king ,Other,premier ,Other,Premier King Bed,
Standart,king ,Other,premier ,Other,Premier King Bedroom,
Standart,king ,Other,premier ,garden ,Premier King Garden View,
Standart,king ,Other,premier ,Other,Premier King Room,
Standart,king ,Other,premier ,Other,Premier King Sky View,
Standart,Other,Other,premier ,Other,Premier Loft,
Standart,queen ,Other,premier ,Other,"Premier Loft, 1 Queen Bed",
Standart,Other,Other,premier ,Other,Premier Marina Bay View,
Standart,Other,Other,premier suite ,Other,Premier One Bedroom Suite,
Standart,Other,Other,premier quadruple ,Other,Premier Quadruple,
Standart,queen ,Other,premier ,Other,Premier Queen,
Standart,queen ,Other,premier ,Other,Premier Queen Room - Non-Smoking,
Standart,Other,Other,premier ,Other,Premier River Front,
Standart,Other,Other,premier ,Other,Premier Room (1 Bed),
Standart,Other,Other,premier deluxe ,Other,Premier Room (Deluxe),
Standart,Other,Other,premier deluxe ,Other,Premier Room (Formerly Deluxe Room),
Standart,Other,Other,premier ,Other,Premier Room (Newly Renovated),
Standart,Other,Other,premier deluxe ,Other,Premier Room (Premier Deluxe),
Standart,Other,Other,premier ,Other,Premier Room (Skyline),
Standart,Other,Other,premier ,Other,Premier Room Balcony Access,
